Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Glendora,Los Angeles_CA,CA,41,49,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Anaheim,Orange_CA,CA,96.1,18,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Walnut,Los Angeles_CA,CA,62.6,63,10,11.5,0,Clear,FALSE,FALSE,FALSE,night
3,Bronx,Bronx_NY,NY,30,85,0.2,26.5,0.02,Snow,FALSE,FALSE,FALSE,day
3,North Augusta,Aiken_SC,SC,43,42,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
3,Miami,Miami-Dade_FL,FL,91,57,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Tucson,Pima_AZ,AZ,54.5,57,10,6.9,0,Clear,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,50,36,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hinckley,Pine_MN,MN,32,100,1.2,3.5,0.02,Light Snow,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,91,53,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,80.1,74,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,48,86,5,3.5,0.02,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,34,89,7,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,50,57,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,95,34,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Oakland,Alameda_CA,CA,62.1,93,10,12.7,0,Partly Cloudy,TRUE,FALSE,FALSE,night
2,Omaha,Douglas_NE,NE,44.4,60,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Dearborn,Wayne_MI,MI,70,55,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Youngstown,Bay_FL,FL,94,38,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Paul,Ramsey_MN,MN,43,65,10,13.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Hanover,Anne Arundel_MD,MD,64.9,84,10,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Manhasset,Nassau_NY,NY,35.1,92,5,9.2,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Hazelwood,St. Louis County_MO,MO,64,80,10,10.4,0,Light Rain,FALSE,FALSE,FALSE,day
2,Bethesda,Montgomery_MD,MD,41,86,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,New Castle,New Castle_DE,DE,51,92,5,14,0.04,Light Rain,FALSE,FALSE,FALSE,night
2,Langhorne,Bucks_PA,PA,48,74,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Encino,Los Angeles_CA,CA,65,34,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,84.9,51,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Rochester,Monroe_NY,NY,43,80,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,82.9,47,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Springfield,Greene_MO,MO,69,53,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Decatur,DeKalb_GA,GA,71,87,4,5,0.25,T-Storm,FALSE,FALSE,FALSE,day
2,Santa Clarita,Los Angeles_CA,CA,55,100,10,7,0.02,Light Rain,FALSE,FALSE,FALSE,night
3,Newhall,Los Angeles_CA,CA,58,78,4,0,0,Haze,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,85,74,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orange,Orange_CA,CA,80.1,56,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,64.9,87,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Detroit,Wayne_MI,MI,78.1,52,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Syracuse,Onondaga_NY,NY,82,67,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Palmdale,Los Angeles_CA,CA,66.9,44,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,55.9,75,10,3.5,0,Clear,FALSE,FALSE,TRUE,twilight
2,Piedmont,Greenville_SC,SC,42.8,87,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Pleasanton,Alameda_CA,CA,50,39,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Lynden,Whatcom_WA,WA,37,76,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Bellmore,Nassau_NY,NY,12,46,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,30.9,57,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,43,56,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,30.9,89,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
4,Houston,Harris_TX,TX,34,89,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Sacramento,Sacramento_CA,CA,93,31,8,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Downey,Los Angeles_CA,CA,54,93,3,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Charlestown,Suffolk_MA,MA,72,59,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,14,80,1.5,5.8,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Huntingdon Valley,Montgomery_PA,PA,77,50,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,86,16,10,16.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Berkeley,Alameda_CA,CA,46,96,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,South Elgin,Kane_IL,IL,50,77,10,4.6,0,Clear,FALSE,FALSE,TRUE,night
2,Peoria,Maricopa_AZ,AZ,61,46,10,12,0,Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,34,54,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Pasadena,Harris_TX,TX,50,94,4,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Lake Havasu City,Mohave_AZ,AZ,91,7,10,21.9,0,Clear,FALSE,FALSE,FALSE,day
4,Fall City,King_WA,WA,48.9,52,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Spartanburg,Spartanburg_SC,SC,68,33,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Largo,Pinellas_FL,FL,84,55,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Wausau,Marathon_WI,WI,-0,79,7,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Rolesville,Wake_NC,NC,48.2,32,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fayetteville,Onondaga_NY,NY,39,62,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,95,40,10,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,62.1,72,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,93,52,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,70,97,10,3.5,0,Light Rain,FALSE,FALSE,TRUE,twilight
2,Los Angeles,Los Angeles_CA,CA,65,73,10,8,0,Cloudy,FALSE,FALSE,FALSE,day
3,Forest Hills,Queens_NY,NY,79,64,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Madison,Dane_WI,WI,68,39,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,90,59,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Golden,Jefferson_CO,CO,48,54,10,0,0,Fair,FALSE,FALSE,TRUE,twilight
4,Granby,Hartford_CT,CT,92,37,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Limestone,Washington_TN,TN,37,93,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,66.9,27,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
3,Tewksbury,Middlesex_MA,MA,21.9,92,2.5,5.8,0,Light Snow,FALSE,FALSE,FALSE,night
2,Shreveport,Caddo_LA,LA,63,90,10,7,0.01,T-Storm,FALSE,FALSE,FALSE,day
4,Granville,Licking_OH,OH,93,37,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Roseville,Macomb_MI,MI,62.1,78,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Eugene,Lane_OR,OR,53,89,3,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Old Bridge,Middlesex_NJ,NJ,45.1,69,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,75.9,85,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Ooltewah,Hamilton_TN,TN,59,93,4,0,0.19,Rain,FALSE,FALSE,FALSE,day
2,Bridgewater,Somerset_NJ,NJ,42.1,96,2.5,4.6,0.07,Rain,FALSE,FALSE,FALSE,night
2,Denver,Adams_CO,CO,55,44,30,0,0,Fair,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,48.2,82,10,13.8,0,Overcast,TRUE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,73,44,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Rochester,Monroe_NY,NY,28.9,96,9,6.9,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,87.8,62,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,82.9,53,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Round Lake,Lake_IL,IL,84.9,59,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Ontario,San Bernardino_CA,CA,81,18,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Indiana,Indiana_PA,PA,80.6,70,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,71.1,93,5,6.9,0.08,Light Rain,FALSE,FALSE,FALSE,day
2,Winfield,DuPage_IL,IL,17.1,59,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
4,Cartersville,Bartow_GA,GA,75,87,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Tacoma,Pierce_WA,WA,57,56,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,57.9,87,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,46,100,0.1,0,0,Fog,FALSE,FALSE,FALSE,twilight
2,Flint,Genesee_MI,MI,88,37,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Greenwood,Greenwood_SC,SC,70,41,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Cleveland_OK,OK,63,90,10,12.7,0.03,Overcast,FALSE,FALSE,FALSE,twilight
2,Toms River,Ocean_NJ,NJ,42.8,87,10,12.7,0,Overcast,TRUE,FALSE,FALSE,day
3,Kansas City,Jackson_MO,MO,73,90,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,34,73,10,4.6,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Lind,Adams_WA,WA,26.1,88,3,17.3,0.01,Light Snow,FALSE,FALSE,FALSE,twilight
2,Grayslake,Lake_IL,IL,62.1,90,8,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Hartford,Hartford_CT,CT,78.1,33,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,60.1,83,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Norfolk,Norfolk_VA,VA,61,60,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Johnston,Providence_RI,RI,19.4,86,1.2,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,Laurens,Laurens_SC,SC,52,38,10,5,0,Fair,FALSE,FALSE,FALSE,night
3,Chester,Chesterfield_VA,VA,37,52,10,8.1,0,Overcast,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,79,50,9,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Elmsford,Westchester_NY,NY,69.1,51,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Cupertino,Santa Clara_CA,CA,54,75,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Milford,New Haven_CT,CT,51.1,89,2.5,19.6,0.12,Rain,FALSE,FALSE,FALSE,day
2,Olympia,Thurston_WA,WA,50,99,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Opa Locka,Miami-Dade_FL,FL,75,66,10,11.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Akron,Summit_OH,OH,43,58,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Minneapolis,Hennepin_MN,MN,70,76,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Chester,Chesterfield_VA,VA,84.2,66,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Willowbrook,DuPage_IL,IL,72,55,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,71.1,78,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Snoqualmie,King_WA,WA,51.1,86,10,11.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Baltimore,Fairfield_OH,OH,59,100,5,0,0,Clear,FALSE,FALSE,FALSE,day
2,Norwalk,Fairfield_CT,CT,34,56,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Oakland,Bergen_NJ,NJ,32,92,0.75,0,0.02,Light Snow,FALSE,FALSE,FALSE,day
2,Cerritos,Los Angeles_CA,CA,69.1,30,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Shreveport,Caddo_LA,LA,58,99,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Riverside,Riverside_CA,CA,59,93,1,0,0.11,Heavy Rain,FALSE,FALSE,FALSE,day
2,North Babylon,Suffolk_NY,NY,57.9,87,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
3,Greenville,Greenville_SC,SC,84,62,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Brooksville,Hernando_FL,FL,75,94,9,6,0,Fair,FALSE,FALSE,TRUE,day
2,Portland,Multnomah_OR,OR,48,86,5,3,0,Cloudy,FALSE,FALSE,TRUE,day
2,Chicago,Cook_IL,IL,42,82,7,3,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Glen Ellyn,DuPage_IL,IL,3,87,3,3.5,0,Haze,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,86,61,10,9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Columbus,Franklin_OH,OH,66,36,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Spanish Fork,Utah_UT,UT,68,36,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,89,4,16.1,0,Overcast,FALSE,FALSE,TRUE,day
3,Dublin,Alameda_CA,CA,64.9,61,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,Chicago Heights,Cook_IL,IL,56.1,70,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Ladson,Dorchester_SC,SC,50,87,7,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Fort Myers,Lee_FL,FL,68,40,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Pinellas Park,Pinellas_FL,FL,66.9,90,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Salem,Marion_OR,OR,57.9,42,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Hillsdale,Columbia_NY,NY,34,75,5,13,0,Light Snow,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,91.9,52,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,28,56,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Phoenix,Maricopa_AZ,AZ,57.9,53,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Bethlehem,Northampton_PA,PA,42,79,10,13,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Jacksonville,Duval_FL,FL,66.9,93,10,15,0.02,Overcast,FALSE,FALSE,FALSE,day
2,Conshohocken,Montgomery_PA,PA,69.8,73,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Cerritos,Los Angeles_CA,CA,64.9,81,5,0,0,Haze,FALSE,FALSE,FALSE,twilight
3,Lehi,Utah_UT,UT,55,30,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,75.9,69,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Northfield,Rice_MN,MN,27.1,84,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Charlotte,Mecklenburg_NC,NC,49,61,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Vance,Tuscaloosa_AL,AL,32,85,4,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Seaside,Clatsop_OR,OR,64.9,78,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,63,65,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Saint Clair Shores,Macomb_MI,MI,73.9,66,10,13.8,0,Clear,FALSE,FALSE,FALSE,night
4,Milford,Clermont_OH,OH,42.1,100,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Felton,York_PA,PA,38,89,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Austin,Travis_TX,TX,69.1,81,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Irvington,Westchester_NY,NY,68,68,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bell Gardens,Los Angeles_CA,CA,73,15,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Cardiff By the Sea,San Diego_CA,CA,69,84,10,6,0,Cloudy,TRUE,FALSE,FALSE,day
2,San Carlos,San Mateo_CA,CA,73,61,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Rochester,Monroe_NY,NY,70,65,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,American Canyon,Solano_CA,CA,71.1,59,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Morrisville,Wake_NC,NC,34,67,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Riverside,Riverside_CA,CA,78.1,35,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Mount Airy,Carroll_MD,MD,69.8,100,5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,54,90,10,5.8,0,Overcast,FALSE,TRUE,TRUE,night
2,Riverside,Riverside_CA,CA,65,65,8,0,0,Fair,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,39.2,85,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
3,San Antonio,Bexar_TX,TX,63,26,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Greenville,Greenville_SC,SC,54,77,10,13,0.01,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,73.4,83,13,6.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Monongahela,Washington_PA,PA,39.9,65,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,86,62,10,8.1,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
3,Tustin,Orange_CA,CA,71.1,59,9,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,65,78,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Willow Springs,Cook_IL,IL,35.1,85,10,12.7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,61,93,4,4.6,0,Overcast,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,55,96,6,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lombard,Dupage_IL,IL,84.9,36,10,15,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Apopka,Orange_FL,FL,64,90,3,13,0.25,Rain,FALSE,FALSE,FALSE,day
2,Carol Stream,Dupage_IL,IL,8.1,58,10,17.3,0,Clear,FALSE,FALSE,FALSE,night
3,Atlanta,DeKalb_GA,GA,50,68,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Red Hook,Dutchess_NY,NY,70,71,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Old Westbury,Nassau_NY,NY,70,38,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,28,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Flint,Genesee_MI,MI,28.9,78,8,13.8,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,46.9,100,7,3.5,0.05,Light Rain,FALSE,FALSE,FALSE,night
2,Bartlett,Dupage_IL,IL,57,93,8,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,57.9,84,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
3,Carlisle,Cumberland_PA,PA,28.9,89,0.5,10.4,0.08,Snow,FALSE,FALSE,FALSE,night
4,Atlanta,Fulton_GA,GA,64.9,39,10,20.7,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Santa Ana,Orange_CA,CA,64,58,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Venice,Sarasota_FL,FL,82.4,79,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Rochelle,Madison_VA,VA,53.6,54,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,68,68,10,21,0,Partly Cloudy / Windy,FALSE,TRUE,FALSE,twilight
2,Houston,Harris_TX,TX,88,65,10,13.8,0,Scattered Clouds,FALSE,TRUE,FALSE,day
2,Orinda,Contra Costa_CA,CA,72,25,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Salem,Marion_OR,OR,27,89,5,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,70,38,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Union,Union_NJ,NJ,63,45,10,6.9,0,Overcast,TRUE,FALSE,FALSE,twilight
3,Boca Raton,Palm Beach_FL,FL,73.4,83,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Seattle,King_WA,WA,30.9,79,10,4.6,0,Overcast,FALSE,FALSE,FALSE,night
2,Halethorpe,Baltimore County_MD,MD,44.1,49,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Collinsville,Madison_IL,IL,46,76,9,22,0.13,Light Rain / Windy,TRUE,FALSE,FALSE,night
3,Jacksonville,Duval_FL,FL,71.1,81,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Boynton Beach,Palm Beach_FL,FL,62.1,39,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Columbus,Franklin_OH,OH,33.3,74,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Harrisburg,Dauphin_PA,PA,50,59,10,0,0,Overcast,TRUE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,54,51,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Saint Petersburg,Pinellas_FL,FL,75,43,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Dayton,Montgomery_OH,OH,36,89,8,0,0,Fair,FALSE,FALSE,FALSE,day
2,New Harmony,Washington_UT,UT,84,11,10,21,0,Fair / Windy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,35.1,100,0.2,10.4,0,Fog,FALSE,FALSE,FALSE,twilight
3,Aurora,DuPage_IL,IL,21,81,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,84,34,10,23,0,Fair / Windy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,44.6,66,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,36,64,9,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Hoffman Estates,Cook_IL,IL,61,81,10,20.7,0,Overcast,FALSE,FALSE,TRUE,day
3,Raleigh,Wake_NC,NC,55,42,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,78.1,68,10,20.7,0,Clear,FALSE,FALSE,FALSE,night
3,Warrenville,DuPage_IL,IL,72,49,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Newtown Square,Delaware_PA,PA,28,93,1,0,0,Light Snow,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,59,81,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Willow Grove,Montgomery_PA,PA,72,49,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Schenectady,Albany_NY,NY,30,45,10,24.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Anderson,Anderson_SC,SC,85,43,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Winston Salem,Forsyth_NC,NC,60.1,69,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,82.9,46,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Clayton,Montgomery_OH,OH,54,83,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,86,45,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,87,49,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Umatilla,Umatilla_OR,OR,48,86,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,55,89,6,0,0,Clear,TRUE,FALSE,FALSE,twilight
2,Savannah,Chatham_GA,GA,71,87,10,7,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Ooltewah,Hamilton_TN,TN,48.9,86,10,0,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Indianapolis,Marion_IN,IN,54,100,7,0,0,Fair,FALSE,FALSE,TRUE,twilight
3,Nyack,Rockland_NY,NY,80.1,47,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,62.1,84,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,74,29,10,5,0,Fair,FALSE,FALSE,FALSE,day
